full_text,cleasing,Tokenization and Case Folfing,Filtering/stopword removal,stemming data
"@AxxFadhil @cakimiNOW Konteks yg disampaikan pak Anies saat debat 1: pilpres 2019. sbg pihak yg kalah, pak Prabowo shrsnya sbg oposisi sampai 5 tahun, dan itu posisi terhornat dalam demokrasi. Oh ya saat ini pak @aniesbaswedan(sbg )capres sdh oposisi lho, check statement terbaru deh. Salam jurdil.",AxxFadhil cakimiNOW Konteks yg disampaikan pak Anies saat debat  pilpres  sbg pihak yg kalah pak Prabowo shrsnya sbg oposisi sampai  tahun dan itu posisi terhornat dalam demokrasi Oh ya saat ini pak aniesbaswedansbg capres sdh oposisi lho check statement terbaru deh Salam jurdil,"['axxfadhil', 'cakiminow', 'konteks', 'yg', 'disampaikan', 'pak', 'anies', 'saat', 'debat', 'pilpres', 'sbg', 'pihak', 'yg', 'kalah', 'pak', 'prabowo', 'shrsnya', 'sbg', 'oposisi', 'sampai', 'tahun', 'dan', 'itu', 'posisi', 'terhornat', 'dalam', 'demokrasi', 'oh', 'ya', 'saat', 'ini', 'pak', 'aniesbaswedansbg', 'capres', 'sdh', 'oposisi', 'lho', 'check', 'statement', 'terbaru', 'deh', 'salam', 'jurdil']","['axxfadhil', 'cakiminow', 'konteks', 'yg', 'anies', 'debat', 'pilpres', 'sbg', 'yg', 'kalah', 'prabowo', 'shrsnya', 'sbg', 'oposisi', 'posisi', 'terhornat', 'demokrasi', 'oh', 'ya', 'aniesbaswedansbg', 'capres', 'sdh', 'oposisi', 'lho', 'check', 'statement', 'terbaru', 'deh', 'salam', 'jurdil']",axxfadhil cakiminow konteks yg anies debat pilpres sbg yg kalah prabowo shrsnya sbg oposisi posisi terhornat demokrasi oh ya aniesbaswedansbg capres sdh oposisi lho check statement baru deh salam jurdil
"@kompascom Ya lawannya cuma 'boneka', sengaja dicariin lawan biar keliatan heroik. Prabowo sebelumnya dah pernah ikut debat capres 2x malah keok. Pak mahfudz sering debat di ilc.",kompascom Ya lawannya cuma boneka sengaja dicariin lawan biar keliatan heroik Prabowo sebelumnya dah pernah ikut debat capres x malah keok Pak mahfudz sering debat di ilc,"['kompascom', 'ya', 'lawannya', 'cuma', 'boneka', 'sengaja', 'dicariin', 'lawan', 'biar', 'keliatan', 'heroik', 'prabowo', 'sebelumnya', 'dah', 'pernah', 'ikut', 'debat', 'capres', 'x', 'malah', 'keok', 'pak', 'mahfudz', 'sering', 'debat', 'di', 'ilc']","['kompascom', 'ya', 'lawannya', 'boneka', 'sengaja', 'dicariin', 'lawan', 'biar', 'keliatan', 'heroik', 'prabowo', 'dah', 'debat', 'capres', 'x', 'keok', 'mahfudz', 'debat', 'ilc']",kompascom ya lawan boneka sengaja dicariin lawan biar liat heroik prabowo dah debat capres x keok mahfudz debat ilc
@Arie_Kriting Anda akan kalah lucu nanti kalo kebanyakan debat capres cawapres apa lg cawapres,ArieKriting Anda akan kalah lucu nanti kalo kebanyakan debat capres cawapres apa lg cawapres,"['ariekriting', 'anda', 'akan', 'kalah', 'lucu', 'nanti', 'kalo', 'kebanyakan', 'debat', 'capres', 'cawapres', 'apa', 'lg', 'cawapres']","['ariekriting', 'kalah', 'lucu', 'kalo', 'kebanyakan', 'debat', 'capres', 'cawapres', 'lg', 'cawapres']",ariekriting kalah lucu kalo banyak debat capres cawapres lg cawapres
Debat capres 1:  vs  &amp  ganjar 😂 this is just so funny watching 3 grown men shading each other lmao   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,Debat capres   vs  amp  ganjar  this is just so funny watching  grown men shading each other lmao   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['debat', 'capres', 'vs', 'amp', 'ganjar', 'this', 'is', 'just', 'so', 'funny', 'watching', 'grown', 'men', 'shading', 'each', 'other', 'lmao', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['debat', 'capres', 'vs', 'amp', 'ganjar', 'this', 'is', 'just', 'so', 'funny', 'watching', 'grown', 'men', 'shading', 'each', 'other', 'lmao', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",debat capres vs amp ganjar this is just so funny watching grown men shading each other lmao ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
Ganjar Mahfud MD 🤟 siap Debat Capres dan Cawapres DebatCapres 6fZQZeioGG   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,Ganjar Mahfud MD 🤟 siap Debat Capres dan Cawapres DebatCapres fZQZeioGG   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['ganjar', 'mahfud', 'md', '🤟', 'siap', 'debat', 'capres', 'dan', 'cawapres', 'debatcapres', 'fzqzeiogg', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['ganjar', 'mahfud', 'md', '🤟', 'debat', 'capres', 'cawapres', 'debatcapres', 'fzqzeiogg', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",ganjar mahfud md  debat capres cawapres debatcapres fzqzeiogg ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
@SusilawatiSisi2 @liaasister @didienAZHAR Lbh bnyk mudharatnya???? Gimana maksudnya??? Bukankah debat itu satu iktiar spy rakyat ga pilih kucing dalam karung? Tahu visi dan misi capres cawapres yg akan di pilih.,SusilawatiSisi liaasister didienAZHAR Lbh bnyk mudharatnya Gimana maksudnya Bukankah debat itu satu iktiar spy rakyat ga pilih kucing dalam karung Tahu visi dan misi capres cawapres yg akan di pilih,"['susilawatisisi', 'liaasister', 'didienazhar', 'lbh', 'bnyk', 'mudharatnya', 'gimana', 'maksudnya', 'bukankah', 'debat', 'itu', 'satu', 'iktiar', 'spy', 'rakyat', 'ga', 'pilih', 'kucing', 'dalam', 'karung', 'tahu', 'visi', 'dan', 'misi', 'capres', 'cawapres', 'yg', 'akan', 'di', 'pilih']","['susilawatisisi', 'liaasister', 'didienazhar', 'lbh', 'bnyk', 'mudharatnya', 'gimana', 'maksudnya', 'debat', 'iktiar', 'spy', 'rakyat', 'ga', 'pilih', 'kucing', 'karung', 'visi', 'misi', 'capres', 'cawapres', 'yg', 'pilih']",susilawatisisi liaasister didienazhar lbh bnyk mudharatnya gimana maksud debat iktiar spy rakyat ga pilih kucing karung visi misi capres cawapres yg pilih
@Heraloebss Jadi pas debat pilpres kemarin pak bowo ini sebagai capres atau sebagai menhan.???,Heraloebss Jadi pas debat pilpres kemarin pak bowo ini sebagai capres atau sebagai menhan,"['heraloebss', 'jadi', 'pas', 'debat', 'pilpres', 'kemarin', 'pak', 'bowo', 'ini', 'sebagai', 'capres', 'atau', 'sebagai', 'menhan']","['heraloebss', 'pas', 'debat', 'pilpres', 'kemarin', 'bowo', 'capres', 'menhan']",heraloebss pas debat pilpres kemarin bowo capres menhan
@SusilawatiSisi2 @liaasister @didienAZHAR Klo tidak ada acara debat pilpres darimana kita tau isi kepala capres dan cawapres itu isi atau kosong/bego.,SusilawatiSisi liaasister didienAZHAR Klo tidak ada acara debat pilpres darimana kita tau isi kepala capres dan cawapres itu isi atau kosongbego,"['susilawatisisi', 'liaasister', 'didienazhar', 'klo', 'tidak', 'ada', 'acara', 'debat', 'pilpres', 'darimana', 'kita', 'tau', 'isi', 'kepala', 'capres', 'dan', 'cawapres', 'itu', 'isi', 'atau', 'kosongbego']","['susilawatisisi', 'liaasister', 'didienazhar', 'klo', 'acara', 'debat', 'pilpres', 'darimana', 'tau', 'isi', 'kepala', 'capres', 'cawapres', 'isi', 'kosongbego']",susilawatisisi liaasister didienazhar klo acara debat pilpres darimana tau isi kepala capres cawapres isi kosongbego
@99propaganda Debat capres sudah diatur UU. Jangan beli kucing pakai sarung. https://t.co/RB9osYWARh,propaganda Debat capres sudah diatur UU Jangan beli kucing pakai sarung ,"['propaganda', 'debat', 'capres', 'sudah', 'diatur', 'uu', 'jangan', 'beli', 'kucing', 'pakai', 'sarung']","['propaganda', 'debat', 'capres', 'diatur', 'uu', 'beli', 'kucing', 'pakai', 'sarung']",propaganda debat capres atur uu beli kucing pakai sarung
Debat Capres kali ini Pak Ganjar awesome banget dari tadi jawabannya.. Lanjutgann pakk!!! 😍   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,Debat Capres kali ini Pak Ganjar awesome banget dari tadi jawabannya Lanjutgann pakk    GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['debat', 'capres', 'kali', 'ini', 'pak', 'ganjar', 'awesome', 'banget', 'dari', 'tadi', 'jawabannya', 'lanjutgann', 'pakk', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['debat', 'capres', 'kali', 'ganjar', 'awesome', 'banget', 'jawabannya', 'lanjutgann', 'pakk', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",debat capres kali ganjar awesome banget jawab lanjutgann pakk ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
"@indonesian2024 @tvOneNews Ini belum ngamuk ngab. Judul beritanya ditulis pemanasan sebelum debat capres"". Kalau mau liat ngamuknya, nanti pas udah jadi presiden. Lepas bablas....""",indonesian tvOneNews Ini belum ngamuk ngab Judul beritanya ditulis pemanasan sebelum debat capres Kalau mau liat ngamuknya nanti pas udah jadi presiden Lepas bablas,"['indonesian', 'tvonenews', 'ini', 'belum', 'ngamuk', 'ngab', 'judul', 'beritanya', 'ditulis', 'pemanasan', 'sebelum', 'debat', 'capres', 'kalau', 'mau', 'liat', 'ngamuknya', 'nanti', 'pas', 'udah', 'jadi', 'presiden', 'lepas', 'bablas']","['indonesian', 'tvonenews', 'ngamuk', 'ngab', 'judul', 'beritanya', 'ditulis', 'pemanasan', 'debat', 'capres', 'liat', 'ngamuknya', 'pas', 'udah', 'presiden', 'lepas', 'bablas']",indonesian tvonenews ngamuk ngab judul berita tulis panas debat capres liat ngamuknya pas udah presiden lepas bablas
Performa   di DebatCapres ini diluar expektasi saya.  tampil prima dan kelihatan cerdasnya. Capresku #Ganjarpranowo jg tampil bagus. Hanya capres abadi yg tdk jelas 😁   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,Performa   di DebatCapres ini diluar expektasi saya  tampil prima dan kelihatan cerdasnya Capresku Ganjarpranowo jg tampil bagus Hanya capres abadi yg tdk jelas    GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['performa', 'di', 'debatcapres', 'ini', 'diluar', 'expektasi', 'saya', 'tampil', 'prima', 'dan', 'kelihatan', 'cerdasnya', 'capresku', 'ganjarpranowo', 'jg', 'tampil', 'bagus', 'hanya', 'capres', 'abadi', 'yg', 'tdk', 'jelas', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['performa', 'debatcapres', 'diluar', 'expektasi', 'tampil', 'prima', 'cerdasnya', 'capresku', 'ganjarpranowo', 'jg', 'tampil', 'bagus', 'capres', 'abadi', 'yg', 'tdk', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",performa debatcapres luar expektasi tampil prima cerdas capresku ganjarpranowo jg tampil bagus capres abadi yg tdk ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
TeddGus #Ganjarpranowo mohmahfudmd TeddGus anda ikut debat ngk? Liat noh capres mu kek ayam sayur😂😂😂   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,TeddGus Ganjarpranowo mohmahfudmd TeddGus anda ikut debat ngk Liat noh capres mu kek ayam sayur   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['teddgus', 'ganjarpranowo', 'mohmahfudmd', 'teddgus', 'anda', 'ikut', 'debat', 'ngk', 'liat', 'noh', 'capres', 'mu', 'kek', 'ayam', 'sayur', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['teddgus', 'ganjarpranowo', 'mohmahfudmd', 'teddgus', 'debat', 'ngk', 'liat', 'noh', 'capres', 'mu', 'kek', 'ayam', 'sayur', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",teddgus ganjarpranowo mohmahfudmd teddgus debat ngk liat noh capres mu kek ayam sayur ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
"Kalau alasannya pengamanan thd capres, sama saja bilang tempat debat tidak aman.",Kalau alasannya pengamanan thd capres sama saja bilang tempat debat tidak aman,"['kalau', 'alasannya', 'pengamanan', 'thd', 'capres', 'sama', 'saja', 'bilang', 'tempat', 'debat', 'tidak', 'aman']","['alasannya', 'pengamanan', 'thd', 'capres', 'bilang', 'debat', 'aman']",alas aman thd capres bilang debat aman
Yang debat capres apa menhan ?,Yang debat capres apa menhan ,"['yang', 'debat', 'capres', 'apa', 'menhan']","['debat', 'capres', 'menhan']",debat capres menhan
"@Heraloebss Debat Pilpres bukan kegiatan Menhan, tapi kegiatan Capres.",Heraloebss Debat Pilpres bukan kegiatan Menhan tapi kegiatan Capres,"['heraloebss', 'debat', 'pilpres', 'bukan', 'kegiatan', 'menhan', 'tapi', 'kegiatan', 'capres']","['heraloebss', 'debat', 'pilpres', 'kegiatan', 'menhan', 'kegiatan', 'capres']",heraloebss debat pilpres giat menhan giat capres
sempet mikir mau baca buku ei taun besok. tp kelar nonton debat capres lgsg semangat grgr w gamau kek bpk gemoy itu wkwkwkwkwk,sempet mikir mau baca buku ei taun besok tp kelar nonton debat capres lgsg semangat grgr w gamau kek bpk gemoy itu wkwkwkwkwk,"['sempet', 'mikir', 'mau', 'baca', 'buku', 'ei', 'taun', 'besok', 'tp', 'kelar', 'nonton', 'debat', 'capres', 'lgsg', 'semangat', 'grgr', 'w', 'gamau', 'kek', 'bpk', 'gemoy', 'itu', 'wkwkwkwkwk']","['sempet', 'mikir', 'baca', 'buku', 'ei', 'taun', 'besok', 'tp', 'kelar', 'nonton', 'debat', 'capres', 'lgsg', 'semangat', 'grgr', 'w', 'gamau', 'kek', 'bpk', 'gemoy', 'wkwkwkwkwk']",sempet mikir baca buku ei taun besok tp kelar nonton debat capres lgsg semangat grgr w gamau kek bpk gemoy wkwkwkwkwk
@Heraloebss Logika ngawur.  Kegiatan Debat itu diluar aktivitas menhan.  Berarti dia tetap sebagai aparat negara yg mengikuti kegiatan PS sebagai capres.  Nyebokin kok gini amat?,Heraloebss Logika ngawur  Kegiatan Debat itu diluar aktivitas menhan  Berarti dia tetap sebagai aparat negara yg mengikuti kegiatan PS sebagai capres  Nyebokin kok gini amat,"['heraloebss', 'logika', 'ngawur', 'kegiatan', 'debat', 'itu', 'diluar', 'aktivitas', 'menhan', 'berarti', 'dia', 'tetap', 'sebagai', 'aparat', 'negara', 'yg', 'mengikuti', 'kegiatan', 'ps', 'sebagai', 'capres', 'nyebokin', 'kok', 'gini', 'amat']","['heraloebss', 'logika', 'ngawur', 'kegiatan', 'debat', 'diluar', 'aktivitas', 'menhan', 'aparat', 'negara', 'yg', 'mengikuti', 'kegiatan', 'ps', 'capres', 'nyebokin', 'gini']",heraloebss logika ngawur giat debat luar aktivitas menhan aparat negara yg ikut giat ps capres nyebokin gin
dan #Ganjarpranowo ist oke malam ini debat capres nya 😊   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,dan Ganjarpranowo ist oke malam ini debat capres nya    GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['dan', 'ganjarpranowo', 'ist', 'oke', 'malam', 'ini', 'debat', 'capres', 'nya', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['ganjarpranowo', 'ist', 'oke', 'malam', 'debat', 'capres', 'nya', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",ganjarpranowo ist oke malam debat capres nya ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
"@Munir_Timur Apabila 2 debat kedepan baik debat Cawapres dan debat Capres, PS tidak bs kendalikan emosinya... bisa2 ybs berhalangan tetap",MunirTimur Apabila  debat kedepan baik debat Cawapres dan debat Capres PS tidak bs kendalikan emosinya bisa ybs berhalangan tetap,"['munirtimur', 'apabila', 'debat', 'kedepan', 'baik', 'debat', 'cawapres', 'dan', 'debat', 'capres', 'ps', 'tidak', 'bs', 'kendalikan', 'emosinya', 'bisa', 'ybs', 'berhalangan', 'tetap']","['munirtimur', 'debat', 'kedepan', 'debat', 'cawapres', 'debat', 'capres', 'ps', 'bs', 'kendalikan', 'emosinya', 'ybs', 'berhalangan']",munirtimur debat depan debat cawapres debat capres ps bs kendali emosi ybs halang
"@Heraloebss Jika dalam kunjungan kerja dia ada itu oke karena prabowo menhan, tapi ini tidak ada kaitannya dengan tugas prabowo sebagai menhan.. ini sesi debat salam rangka prabowo sebagai Capres.. Bisa bedakan?",Heraloebss Jika dalam kunjungan kerja dia ada itu oke karena prabowo menhan tapi ini tidak ada kaitannya dengan tugas prabowo sebagai menhan ini sesi debat salam rangka prabowo sebagai Capres Bisa bedakan,"['heraloebss', 'jika', 'dalam', 'kunjungan', 'kerja', 'dia', 'ada', 'itu', 'oke', 'karena', 'prabowo', 'menhan', 'tapi', 'ini', 'tidak', 'ada', 'kaitannya', 'dengan', 'tugas', 'prabowo', 'sebagai', 'menhan', 'ini', 'sesi', 'debat', 'salam', 'rangka', 'prabowo', 'sebagai', 'capres', 'bisa', 'bedakan']","['heraloebss', 'kunjungan', 'kerja', 'oke', 'prabowo', 'menhan', 'kaitannya', 'tugas', 'prabowo', 'menhan', 'sesi', 'debat', 'salam', 'rangka', 'prabowo', 'capres', 'bedakan']",heraloebss kunjung kerja oke prabowo menhan kait tugas prabowo menhan sesi debat salam rangka prabowo capres beda
debat capres,debat capres,"['debat', 'capres']","['debat', 'capres']",debat capres
Nonton debat capres antara tegang dan pengen ngakak sama peanyaan BOMB pak #Ganjarpranowo 😅   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,Nonton debat capres antara tegang dan pengen ngakak sama peanyaan BOMB pak Ganjarpranowo    GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['nonton', 'debat', 'capres', 'antara', 'tegang', 'dan', 'pengen', 'ngakak', 'sama', 'peanyaan', 'bomb', 'pak', 'ganjarpranowo', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['nonton', 'debat', 'capres', 'tegang', 'pengen', 'ngakak', 'peanyaan', 'bomb', 'ganjarpranowo', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",nonton debat capres tegang ken ngakak peanyaan bomb ganjarpranowo ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
demi ini gua nonton debat capres dikitdikit pause karena kyk pls sthoppp guys look at me pls stop debat❤️,demi ini gua nonton debat capres dikitdikit pause karena kyk pls sthoppp guys look at me pls stop debat❤️,"['demi', 'ini', 'gua', 'nonton', 'debat', 'capres', 'dikitdikit', 'pause', 'karena', 'kyk', 'pls', 'sthoppp', 'guys', 'look', 'at', 'me', 'pls', 'stop', 'debat❤️']","['gua', 'nonton', 'debat', 'capres', 'dikitdikit', 'pause', 'kyk', 'pls', 'sthoppp', 'guys', 'look', 'at', 'me', 'pls', 'stop', 'debat❤️']",gua nonton debat capres dikitdikit pause kyk pls sthoppp guys look at me pls stop debat
@lukmanihsan @Resty_J_Cayah Kekurangan intelektual prabo sangat terlihat saat debat capres @__sukapon 02LanjutkanHilirisasi Prabowo Gibran Berprestasi Samsul Zulhas Ndasmu,lukmanihsan RestyJCayah Kekurangan intelektual prabo sangat terlihat saat debat capres sukapon LanjutkanHilirisasi Prabowo Gibran Berprestasi Samsul Zulhas Ndasmu,"['lukmanihsan', 'restyjcayah', 'kekurangan', 'intelektual', 'prabo', 'sangat', 'terlihat', 'saat', 'debat', 'capres', 'sukapon', 'lanjutkanhilirisasi', 'prabowo', 'gibran', 'berprestasi', 'samsul', 'zulhas', 'ndasmu']","['lukmanihsan', 'restyjcayah', 'kekurangan', 'intelektual', 'prabo', 'debat', 'capres', 'sukapon', 'lanjutkanhilirisasi', 'prabowo', 'gibran', 'berprestasi', 'samsul', 'zulhas', 'ndasmu']",lukmanihsan restyjcayah kurang intelektual prabo debat capres sukapon lanjutkanhilirisasi prabowo gibran prestasi samsul zulhas ndasmu
"@Heraloebss Loh itukan debat capres bukan debat antar menhan, kiwwww",Heraloebss Loh itukan debat capres bukan debat antar menhan kiwwww,"['heraloebss', 'loh', 'itukan', 'debat', 'capres', 'bukan', 'debat', 'antar', 'menhan', 'kiwwww']","['heraloebss', 'loh', 'itukan', 'debat', 'capres', 'debat', 'menhan', 'kiwwww']",heraloebss loh itu debat capres debat menhan kiwwww
"Sumpaaah Pak #Ganjarpranowo keren banget. Penyampaiannya Jelas, lugas dan berisi. Daaan outfit nya itu loooh, kereeen poool.. Pak Ganjar paket komplit to the max DebatCapres   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat",Sumpaaah Pak Ganjarpranowo keren banget Penyampaiannya Jelas lugas dan berisi Daaan outfit nya itu loooh kereeen poool Pak Ganjar paket komplit to the max DebatCapres   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,"['sumpaaah', 'pak', 'ganjarpranowo', 'keren', 'banget', 'penyampaiannya', 'jelas', 'lugas', 'dan', 'berisi', 'daaan', 'outfit', 'nya', 'itu', 'loooh', 'kereeen', 'poool', 'pak', 'ganjar', 'paket', 'komplit', 'to', 'the', 'max', 'debatcapres', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']","['sumpaaah', 'ganjarpranowo', 'keren', 'banget', 'penyampaiannya', 'lugas', 'berisi', 'daaan', 'outfit', 'nya', 'loooh', 'kereeen', 'poool', 'ganjar', 'paket', 'komplit', 'to', 'the', 'max', 'debatcapres', 'ganjarbersih', 'kuatkankpk', 'hebat', 'ganjar', 'presidenku', 'lanjutgan', 'bansos', 'rakyat']",sumpaaah ganjarpranowo keren banget sampai lugas isi daaan outfit nya loooh kereeen poool ganjar paket komplit to the max debatcapres ganjarbersih kuatkankpk hebat ganjar presiden lanjutgan bansos rakyat
