created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 19 17:26:09 +0000 2023;1737162416381964595;"Jadi ingat kata ngustad MATAMU PiCek &amp  mata mu ketutup **** Lah Prabowo kerahkan isteri yang mana buat KAMPANYE kan dia Duda? Di Debat Capres kemarin masa nya kau BUTA liat anak Prabowo !! https://t.co/3cnO7Ch50u";0;1;2;6;in;1291974491547922434;1737162416381964595;Manse_Mangat;https://twitter.com/Manse_Mangat/status/1737162416381964595
Tue Dec 19 17:25:38 +0000 2023;1737162286614057034;"Ganjar Mahfud MD 🤟 siap Debat Capres dan Cawapres DebatCapres 6fZQZeioGG   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;912337004230172672;1737162286614057034;Navalsi62428361;https://twitter.com/Navalsi62428361/status/1737162286614057034
Tue Dec 19 17:25:10 +0000 2023;1737162168569639186;"officialinews_ Semangat Capres Paai Perindo! Arsjad Rasjid meminta doa agar Ganjar Pranowo sukses dalam debat.   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1279085734574436352;1737162168569639186;Pavanchitturi14;https://twitter.com/Pavanchitturi14/status/1737162168569639186
Tue Dec 19 17:24:58 +0000 2023;1737162116786704666;"so far debat capres: : gagasannya paling masuk : emosian+dikit2 joget ganjar: jd wasit 🤣🤣   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1221057347767767041;1737162116786704666;NarasimhaSirig1;https://twitter.com/NarasimhaSirig1/status/1737162116786704666
Tue Dec 19 17:23:24 +0000 2023;1737161723118063886;"@nedeacnos IYA DAH BENERRRRR pas kmrn sblm debat capres tuh sehari hujan sehari enggak eh abis debat hujannya ditarik lagi 😭😭😭";0;0;0;0;in;892045234124734464;1737156555454451905;provocathief;https://twitter.com/provocathief/status/1737161723118063886
Tue Dec 19 17:22:59 +0000 2023;1737161617803260386;"Terlepas dr bener atau ga nya, tp turut prihatin..   Nah yg mau manfaatin ini bs bawa lg korbannya k acara debat capres..";1;0;0;4;in;2951047716;1737161617803260386;DEdward_6;https://twitter.com/DEdward_6/status/1737161617803260386
Tue Dec 19 17:22:23 +0000 2023;1737161467495940451;"Serangan  ke Capres Abadi mantap jiwa. Keren . Jika Capresku Ganjar tdk masuk diputaran kedua. Saya akan dukung anda. DebatCapres   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;840079796570746881;1737161467495940451;MohdIsmailansa5;https://twitter.com/MohdIsmailansa5/status/1737161467495940451
Tue Dec 19 17:20:43 +0000 2023;1737161047989956824;"Sejauh ini pak ganjar tenang banget dalam beanya dan menjawab, semangat terus ya pak! DebatCapres GanjarMahfud2024   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1267900184467406848;1737161047989956824;MoinCha97238653;https://twitter.com/MoinCha97238653/status/1737161047989956824
Tue Dec 19 17:19:31 +0000 2023;1737160747833074042;"Visi-Misi paslon no.3 Ganjar DebatCapres "Memperhatikan kesetaraan, lapangan pekerjaan dan akses internet untuk belajar. Pemerintah harus bersih dari korupsi!" DebatRiangGembira YaKeUCGyZw   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1032092379220598784;1737160747833074042;Mohdmushirgmai2;https://twitter.com/Mohdmushirgmai2/status/1737160747833074042
Tue Dec 19 17:18:06 +0000 2023;1737160388842828296;"@Heraloebss Anis bisa dgn mudah mengelabui pendengar. "Setelah nnton debat capres aku jadi milih anis" ucap org yg ga mampu berfikir logis dan malas mencari fakta. Padahal di debat itu anis jelas melakukan hal lucu, membawa org tua harun yg ktanya pendukung prabowo. Padahal si harun masi SMP";0;0;0;0;in;1230868872196231170;1736913785913479265;ttddmhR;https://twitter.com/ttddmhR/status/1737160388842828296
